line_id,entry_id,period,voucher_type,voucher_subtype,line_no,posting_date,created_at,user,account,account_number,account_name,root_type,debit,credit,party_type,party,against,cost_center,remarks,company
6bcf7a0569,ACC-SINV-2025-00004,P1,Sales Invoice,Sales Invoice,2,2025-01-10,2025-01-10 08:00:49.806149,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,14422.39,0.0,Customer,Kestrel Foods,"4110 - Sales - MTC,4120 - Service - MTC",,Customer order Kestrel Foods Jan 2025,Meridian Trading Co.
c7fcb68c22,ACC-SINV-2025-00004,P1,Sales Invoice,Sales Invoice,3,2025-01-10,2025-01-10 08:00:49.806149,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,608.88,,,Kestrel Foods,Sales Ops - MTC,Customer order Kestrel Foods Jan 2025,Meridian Trading Co.
dbdee7b43c,ACC-SINV-2025-00004,P1,Sales Invoice,Sales Invoice,4,2025-01-10,2025-01-10 08:00:49.806149,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,816.36,,,Kestrel Foods,Admin - MTC,Customer order Kestrel Foods Jan 2025,Meridian Trading Co.
e787338c58,ACC-SINV-2025-00004,P1,Sales Invoice,Sales Invoice,5,2025-01-10,2025-01-10 08:00:49.806149,ar.clerk@meridian.example,4120 - Service - MTC,4120,Service,Income,0.0,12189.94,,,Kestrel Foods,Warehouse - MTC,Customer order Kestrel Foods Jan 2025,Meridian Trading Co.
1067962ef2,ACC-SINV-2025-00023,P1,Sales Invoice,Sales Invoice,1,2025-01-10,2025-01-10 10:33:59.671257,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,181.73,,,Northwind Retail,Admin - MTC,Customer order Northwind Retail Jan 2025,Meridian Trading Co.
259924952e,ACC-SINV-2025-00023,P1,Sales Invoice,Sales Invoice,2,2025-01-10,2025-01-10 10:33:59.671257,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,3210.53,0.0,Customer,Northwind Retail,4110 - Sales - MTC,,Customer order Northwind Retail Jan 2025,Meridian Trading Co.
48ace1786f,ACC-SINV-2025-00023,P1,Sales Invoice,Sales Invoice,3,2025-01-10,2025-01-10 10:33:59.671257,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,555.57,,,Northwind Retail,Warehouse - MTC,Customer order Northwind Retail Jan 2025,Meridian Trading Co.
6570a7d76d,ACC-SINV-2025-00023,P1,Sales Invoice,Sales Invoice,4,2025-01-10,2025-01-10 10:33:59.671257,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,2473.23,,,Northwind Retail,Sales Ops - MTC,Customer order Northwind Retail Jan 2025,Meridian Trading Co.
349a64cbd1,ACC-PAY-2025-00020,P1,Payment Entry,Payment Entry,1,2025-01-11,2025-01-13 12:55:15.820651,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,4351.12,0.0,,,Ferrous Works,,Amount USD 4351.12 received from Ferrous Works | Transaction reference no ACH-25-00022 dated 2025-01-11 | Amount USD 4351.12 adjusted against Sales Invoice ACC-SINV-2025-00022,Meridian Trading Co.
352e06f588,ACC-PAY-2025-00020,P1,Payment Entry,Payment Entry,2,2025-01-11,2025-01-13 12:55:15.820651,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,4351.12,Customer,Ferrous Works,1210 - Primary Checking - MTC,,Amount USD 4351.12 received from Ferrous Works | Transaction reference no ACH-25-00022 dated 2025-01-11 | Amount USD 4351.12 adjusted against Sales Invoice ACC-SINV-2025-00022,Meridian Trading Co.
105bb99679,ACC-SINV-2025-00001,P1,Sales Invoice,Sales Invoice,1,2025-01-13,2025-01-13 13:29:07.826679,ar.clerk@meridian.example,4130 - Freight Income - MTC,4130,Freight Income,Income,0.0,552.86,,,Summit Rentals,Admin - MTC,Customer order Summit Rentals Jan 2025,Meridian Trading Co.
25a2c925bc,ACC-SINV-2025-00001,P1,Sales Invoice,Sales Invoice,2,2025-01-13,2025-01-13 13:29:07.826679,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,70.38,,,Summit Rentals,Admin - MTC,Customer order Summit Rentals Jan 2025,Meridian Trading Co.
b940415426,ACC-SINV-2025-00001,P1,Sales Invoice,Sales Invoice,3,2025-01-13,2025-01-13 13:29:07.826679,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,620.2,,,Summit Rentals,Warehouse - MTC,Customer order Summit Rentals Jan 2025,Meridian Trading Co.
fc6ed04927,ACC-SINV-2025-00001,P1,Sales Invoice,Sales Invoice,4,2025-01-13,2025-01-13 13:29:07.826679,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,1243.44,0.0,Customer,Summit Rentals,"4110 - Sales - MTC,4130 - Freight Income - MTC",,Customer order Summit Rentals Jan 2025,Meridian Trading Co.
7d6a573fb1,ACC-SINV-2025-00046,P1,Sales Invoice,Sales Invoice,1,2025-01-13,2025-01-13 10:36:42.019782,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,652.0,0.0,Customer,Timberline Schools,4110 - Sales - MTC,,Customer order Timberline Schools Jan 2025,Meridian Trading Co.
afc375feff,ACC-SINV-2025-00046,P1,Sales Invoice,Sales Invoice,2,2025-01-13,2025-01-13 10:36:42.019782,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,652.0,,,Timberline Schools,Sales Ops - MTC,Customer order Timberline Schools Jan 2025,Meridian Trading Co.
2b9d3187e4,ACC-PAY-2025-00026,P1,Payment Entry,Payment Entry,1,2025-01-14,2025-01-14 12:03:46.160684,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,4053.09,Customer,Cascade Outfitters,1210 - Primary Checking - MTC,,Amount USD 4053.09 received from Cascade Outfitters | Transaction reference no ACH-25-00029 dated 2025-01-14 | Amount USD 4053.09 adjusted against Sales Invoice ACC-SINV-2025-00029,Meridian Trading Co.
ce65313786,ACC-PAY-2025-00026,P1,Payment Entry,Payment Entry,2,2025-01-14,2025-01-14 12:03:46.160684,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,4053.09,0.0,,,Cascade Outfitters,,Amount USD 4053.09 received from Cascade Outfitters | Transaction reference no ACH-25-00029 dated 2025-01-14 | Amount USD 4053.09 adjusted against Sales Invoice ACC-SINV-2025-00029,Meridian Trading Co.
37c1308708,ACC-PAY-2025-00044,P1,Payment Entry,Payment Entry,1,2025-01-14,2025-01-14 13:50:15.240407,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,12858.42,0.0,Supplier,Orchard Wholesale,1210 - Primary Checking - MTC,,Amount USD 12858.42 paid to Orchard Wholesale | Transaction reference no ACH-25-00001 dated 2025-01-14 | Amount USD 12858.42 adjusted against Purchase Invoice ACC-PINV-2025-00001,Meridian Trading Co.
8b01439958,ACC-PAY-2025-00044,P1,Payment Entry,Payment Entry,2,2025-01-14,2025-01-14 13:50:15.240407,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,12858.42,,,Orchard Wholesale,,Amount USD 12858.42 paid to Orchard Wholesale | Transaction reference no ACH-25-00001 dated 2025-01-14 | Amount USD 12858.42 adjusted against Purchase Invoice ACC-PINV-2025-00001,Meridian Trading Co.
d128eff96c,ACC-PINV-2025-00012,P1,Purchase Invoice,Purchase Invoice,1,2025-01-14,2025-01-14 16:38:44.600151,ap.clerk@meridian.example,5111 - Cost of Goods Sold - MTC,5111,Cost of Goods Sold,Expense,6930.15,0.0,,,Vulcan Materials Co,Warehouse - MTC,Vulcan Materials Co January 2025 billing,Meridian Trading Co.
ea66e5de36,ACC-PINV-2025-00012,P1,Purchase Invoice,Purchase Invoice,2,2025-01-14,2025-01-14 16:38:44.600151,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,6930.15,Supplier,Vulcan Materials Co,5111 - Cost of Goods Sold - MTC,,Vulcan Materials Co January 2025 billing,Meridian Trading Co.
4dbac0de24,ACC-PINV-2025-00018,P1,Purchase Invoice,Purchase Invoice,1,2025-01-14,2025-01-14 15:45:04.970648,ap.clerk@meridian.example,5215 - Telephone Expenses - MTC,5215,Telephone Expenses,Expense,160.49,0.0,,,Cobalt IT Services,Admin - MTC,Cobalt IT Services January 2025 billing,Meridian Trading Co.
5df6faa1a7,ACC-PINV-2025-00018,P1,Purchase Invoice,Purchase Invoice,2,2025-01-14,2025-01-14 15:45:04.970648,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,5610.3,Supplier,Cobalt IT Services,"5230 - IT and Software Expenses - MTC,5215 - Telephone Expenses - MTC,5204 - Entertainment Expenses - MTC",,Cobalt IT Services January 2025 billing,Meridian Trading Co.
d77a9f7a03,ACC-PINV-2025-00018,P1,Purchase Invoice,Purchase Invoice,3,2025-01-14,2025-01-14 15:45:04.970648,ap.clerk@meridian.example,5230 - IT and Software Expenses - MTC,5230,IT and Software Expenses,Expense,5183.77,0.0,,,Cobalt IT Services,Admin - MTC,Cobalt IT Services January 2025 billing,Meridian Trading Co.
da975170f0,ACC-PINV-2025-00018,P1,Purchase Invoice,Purchase Invoice,4,2025-01-14,2025-01-14 15:45:04.970648,ap.clerk@meridian.example,5204 - Entertainment Expenses - MTC,5204,Entertainment Expenses,Expense,266.04,0.0,,,Cobalt IT Services,Admin - MTC,Cobalt IT Services January 2025 billing,Meridian Trading Co.
67f9467511,ACC-SINV-2025-00002,P1,Sales Invoice,Sales Invoice,1,2025-01-14,2025-01-14 10:44:13.770400,ar.clerk@meridian.example,4120 - Service - MTC,4120,Service,Income,0.0,17353.6,,,Halstrom Supply,Warehouse - MTC,Customer order Halstrom Supply Jan 2025,Meridian Trading Co.
812dafa467,ACC-SINV-2025-00002,P1,Sales Invoice,Sales Invoice,2,2025-01-14,2025-01-14 10:44:13.770400,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,225.9,,,Halstrom Supply,Sales Ops - MTC,Customer order Halstrom Supply Jan 2025,Meridian Trading Co.
a2f28ce086,ACC-SINV-2025-00002,P1,Sales Invoice,Sales Invoice,3,2025-01-14,2025-01-14 10:44:13.770400,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,18634.27,0.0,Customer,Halstrom Supply,"4110 - Sales - MTC,4120 - Service - MTC",,Customer order Halstrom Supply Jan 2025,Meridian Trading Co.
d9e068ba6d,ACC-SINV-2025-00002,P1,Sales Invoice,Sales Invoice,4,2025-01-14,2025-01-14 10:44:13.770400,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,1054.77,,,Halstrom Supply,Admin - MTC,Customer order Halstrom Supply Jan 2025,Meridian Trading Co.
0d53302441,ACC-SINV-2025-00026,P1,Sales Invoice,Sales Invoice,1,2025-01-14,2025-01-14 11:19:46.688124,ar.clerk@meridian.example,4120 - Service - MTC,4120,Service,Income,0.0,3234.51,,,Ferrous Works,Sales Ops - MTC,Customer order Ferrous Works Jan 2025,Meridian Trading Co.
198c536e0c,ACC-SINV-2025-00026,P1,Sales Invoice,Sales Invoice,2,2025-01-14,2025-01-14 11:19:46.688124,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,264.22,,,Ferrous Works,Admin - MTC,Customer order Ferrous Works Jan 2025,Meridian Trading Co.
19ff9b00c4,ACC-SINV-2025-00026,P1,Sales Invoice,Sales Invoice,3,2025-01-14,2025-01-14 11:19:46.688124,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,1169.2,,,Ferrous Works,Sales Ops - MTC,Customer order Ferrous Works Jan 2025,Meridian Trading Co.
4c1f93317c,ACC-SINV-2025-00026,P1,Sales Invoice,Sales Invoice,4,2025-01-14,2025-01-14 11:19:46.688124,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,4667.93,0.0,Customer,Ferrous Works,"4110 - Sales - MTC,4120 - Service - MTC",,Customer order Ferrous Works Jan 2025,Meridian Trading Co.
7bae36070e,ACC-SINV-2025-00032,P1,Sales Invoice,Sales Invoice,1,2025-01-14,2025-01-14 11:49:28.224362,ar.clerk@meridian.example,4130 - Freight Income - MTC,4130,Freight Income,Income,0.0,881.21,,,Pactrail Sports,Admin - MTC,Customer order Pactrail Sports Jan 2025,Meridian Trading Co.
c34a5006a4,ACC-SINV-2025-00032,P1,Sales Invoice,Sales Invoice,2,2025-01-14,2025-01-14 11:49:28.224362,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,1167.1,0.0,Customer,Pactrail Sports,"4110 - Sales - MTC,4130 - Freight Income - MTC",,Customer order Pactrail Sports Jan 2025,Meridian Trading Co.
d406471c66,ACC-SINV-2025-00032,P1,Sales Invoice,Sales Invoice,3,2025-01-14,2025-01-14 11:49:28.224362,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,219.83,,,Pactrail Sports,Sales Ops - MTC,Customer order Pactrail Sports Jan 2025,Meridian Trading Co.
d67f5ac9e8,ACC-SINV-2025-00032,P1,Sales Invoice,Sales Invoice,4,2025-01-14,2025-01-14 11:49:28.224362,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,66.06,,,Pactrail Sports,Admin - MTC,Customer order Pactrail Sports Jan 2025,Meridian Trading Co.
2233d55f48,ACC-SINV-2025-00033,P1,Sales Invoice,Sales Invoice,1,2025-01-14,2025-01-14 09:58:53.229904,ar.clerk@meridian.example,4120 - Service - MTC,4120,Service,Income,0.0,13543.2,,,Brightline Offices,Warehouse - MTC,Customer order Brightline Offices Jan 2025,Meridian Trading Co.
73c17cea5b,ACC-SINV-2025-00033,P1,Sales Invoice,Sales Invoice,2,2025-01-14,2025-01-14 09:58:53.229904,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,17357.33,0.0,Customer,Brightline Offices,"4110 - Sales - MTC,4120 - Service - MTC,4130 - Freight Income - MTC",,Customer order Brightline Offices Jan 2025,Meridian Trading Co.
995c38b2e9,ACC-SINV-2025-00033,P1,Sales Invoice,Sales Invoice,3,2025-01-14,2025-01-14 09:58:53.229904,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,982.49,,,Brightline Offices,Admin - MTC,Customer order Brightline Offices Jan 2025,Meridian Trading Co.
e4d27bbe13,ACC-SINV-2025-00033,P1,Sales Invoice,Sales Invoice,4,2025-01-14,2025-01-14 09:58:53.229904,ar.clerk@meridian.example,4130 - Freight Income - MTC,4130,Freight Income,Income,0.0,1873.96,,,Brightline Offices,Admin - MTC,Customer order Brightline Offices Jan 2025,Meridian Trading Co.
e6457ed65b,ACC-SINV-2025-00033,P1,Sales Invoice,Sales Invoice,5,2025-01-14,2025-01-14 09:58:53.229904,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,957.68,,,Brightline Offices,Sales Ops - MTC,Customer order Brightline Offices Jan 2025,Meridian Trading Co.
022afe4868,ACC-SINV-2025-00037,P1,Sales Invoice,Sales Invoice,1,2025-01-14,2025-01-14 17:15:19.146802,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,903.79,,,Cascade Outfitters,Warehouse - MTC,Customer order Cascade Outfitters Jan 2025,Meridian Trading Co.
69ecd4cb92,ACC-SINV-2025-00037,P1,Sales Invoice,Sales Invoice,2,2025-01-14,2025-01-14 17:15:19.146802,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,117.83,,,Cascade Outfitters,Admin - MTC,Customer order Cascade Outfitters Jan 2025,Meridian Trading Co.
6fe0948354,ACC-SINV-2025-00037,P1,Sales Invoice,Sales Invoice,3,2025-01-14,2025-01-14 17:15:19.146802,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,1060.1,,,Cascade Outfitters,Sales Ops - MTC,Customer order Cascade Outfitters Jan 2025,Meridian Trading Co.
c60b636de2,ACC-SINV-2025-00037,P1,Sales Invoice,Sales Invoice,4,2025-01-14,2025-01-14 17:15:19.146802,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,2081.72,0.0,Customer,Cascade Outfitters,4110 - Sales - MTC,,Customer order Cascade Outfitters Jan 2025,Meridian Trading Co.
cb91fa1189,ACC-PINV-2025-00010,P1,Purchase Invoice,Purchase Invoice,1,2025-01-15,2025-01-15 13:22:25.191771,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,11828.15,Supplier,Vulcan Materials Co,5111 - Cost of Goods Sold - MTC,,Vulcan Materials Co January 2025 billing,Meridian Trading Co.
d1e534834d,ACC-PINV-2025-00010,P1,Purchase Invoice,Purchase Invoice,2,2025-01-15,2025-01-15 13:22:25.191771,ap.clerk@meridian.example,5111 - Cost of Goods Sold - MTC,5111,Cost of Goods Sold,Expense,11828.15,0.0,,,Vulcan Materials Co,Warehouse - MTC,Vulcan Materials Co January 2025 billing,Meridian Trading Co.
181fabdd82,ACC-SINV-2025-00010,P1,Sales Invoice,Sales Invoice,1,2025-01-15,2025-01-15 13:36:31.130216,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,64.45,,,Northwind Retail,Warehouse - MTC,Customer order Northwind Retail Jan 2025,Meridian Trading Co.
34e4f711f5,ACC-SINV-2025-00010,P1,Sales Invoice,Sales Invoice,2,2025-01-15,2025-01-15 13:36:31.130216,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,691.05,,,Northwind Retail,Sales Ops - MTC,Customer order Northwind Retail Jan 2025,Meridian Trading Co.
554d6207ce,ACC-SINV-2025-00010,P1,Sales Invoice,Sales Invoice,3,2025-01-15,2025-01-15 13:36:31.130216,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,409.64,,,Northwind Retail,Admin - MTC,Customer order Northwind Retail Jan 2025,Meridian Trading Co.
8f9b9b2532,ACC-SINV-2025-00010,P1,Sales Invoice,Sales Invoice,4,2025-01-15,2025-01-15 13:36:31.130216,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,7236.9,0.0,Customer,Northwind Retail,"4110 - Sales - MTC,4120 - Service - MTC",,Customer order Northwind Retail Jan 2025,Meridian Trading Co.
9c347121d3,ACC-SINV-2025-00010,P1,Sales Invoice,Sales Invoice,5,2025-01-15,2025-01-15 13:36:31.130216,ar.clerk@meridian.example,4120 - Service - MTC,4120,Service,Income,0.0,6071.76,,,Northwind Retail,Warehouse - MTC,Customer order Northwind Retail Jan 2025,Meridian Trading Co.
0391b98231,ACC-SINV-2025-00011,P1,Sales Invoice,Sales Invoice,1,2025-01-15,2025-01-15 13:49:39.258029,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,59.07,,,Galehouse Media,Warehouse - MTC,Customer order Galehouse Media Jan 2025,Meridian Trading Co.
1c12b52d2e,ACC-SINV-2025-00011,P1,Sales Invoice,Sales Invoice,2,2025-01-15,2025-01-15 13:49:39.258029,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,3.54,,,Galehouse Media,Admin - MTC,Customer order Galehouse Media Jan 2025,Meridian Trading Co.
fff3d8c481,ACC-SINV-2025-00011,P1,Sales Invoice,Sales Invoice,3,2025-01-15,2025-01-15 13:49:39.258029,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,62.61,0.0,Customer,Galehouse Media,4110 - Sales - MTC,,Customer order Galehouse Media Jan 2025,Meridian Trading Co.
2d8b43fe6b,ACC-SINV-2025-00012,P1,Sales Invoice,Sales Invoice,1,2025-01-15,2025-01-15 17:09:13.843493,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,593.58,,,Redcedar Builders,Sales Ops - MTC,Customer order Redcedar Builders Jan 2025,Meridian Trading Co.
9292668429,ACC-SINV-2025-00012,P1,Sales Invoice,Sales Invoice,2,2025-01-15,2025-01-15 17:09:13.843493,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,631.18,,,Redcedar Builders,Warehouse - MTC,Customer order Redcedar Builders Jan 2025,Meridian Trading Co.
a6efe0660a,ACC-SINV-2025-00012,P1,Sales Invoice,Sales Invoice,3,2025-01-15,2025-01-15 17:09:13.843493,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,73.49,,,Redcedar Builders,Admin - MTC,Customer order Redcedar Builders Jan 2025,Meridian Trading Co.
e647ef077c,ACC-SINV-2025-00012,P1,Sales Invoice,Sales Invoice,4,2025-01-15,2025-01-15 17:09:13.843493,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,1298.25,0.0,Customer,Redcedar Builders,4110 - Sales - MTC,,Customer order Redcedar Builders Jan 2025,Meridian Trading Co.
1efd5e767e,ACC-SINV-2025-00035,P1,Sales Invoice,Sales Invoice,1,2025-01-15,2025-01-15 12:29:20.598899,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,28.91,,,Timberline Schools,Warehouse - MTC,Customer order Timberline Schools Jan 2025,Meridian Trading Co.
cfb7dfd26d,ACC-SINV-2025-00035,P1,Sales Invoice,Sales Invoice,2,2025-01-15,2025-01-15 12:29:20.598899,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,28.91,0.0,Customer,Timberline Schools,4110 - Sales - MTC,,Customer order Timberline Schools Jan 2025,Meridian Trading Co.
b5f1092e7b,ACC-PINV-2025-00008,P1,Purchase Invoice,Purchase Invoice,1,2025-01-16,2025-01-16 13:20:15.918360,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,6490.62,Supplier,Orchard Wholesale,5111 - Cost of Goods Sold - MTC,,Orchard Wholesale January 2025 billing,Meridian Trading Co.
f819471ed3,ACC-PINV-2025-00008,P1,Purchase Invoice,Purchase Invoice,2,2025-01-16,2025-01-16 13:20:15.918360,ap.clerk@meridian.example,5111 - Cost of Goods Sold - MTC,5111,Cost of Goods Sold,Expense,6490.62,0.0,,,Orchard Wholesale,Warehouse - MTC,Orchard Wholesale January 2025 billing,Meridian Trading Co.
24ed530954,ACC-PINV-2025-00015,P1,Purchase Invoice,Purchase Invoice,1,2025-01-16,2025-01-16 17:45:08.919615,ap.clerk@meridian.example,5205 - Freight and Forwarding Charges - MTC,5205,Freight and Forwarding Charges,Expense,1885.62,0.0,,,Beacon Freight,Admin - MTC,Beacon Freight January 2025 billing,Meridian Trading Co.
3a1229c078,ACC-PINV-2025-00015,P1,Purchase Invoice,Purchase Invoice,2,2025-01-16,2025-01-16 17:45:08.919615,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,1885.62,Supplier,Beacon Freight,5205 - Freight and Forwarding Charges - MTC,,Beacon Freight January 2025 billing,Meridian Trading Co.
58a109de4b,ACC-PINV-2025-00024,P1,Purchase Invoice,Purchase Invoice,1,2025-01-16,2025-01-16 09:06:04.204346,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,2390.09,Supplier,Harlan Office Supply,5208 - Office Maintenance Expenses - MTC,,Harlan Office Supply January 2025 billing,Meridian Trading Co.
ce1d0fc99e,ACC-PINV-2025-00024,P1,Purchase Invoice,Purchase Invoice,2,2025-01-16,2025-01-16 09:06:04.204346,ap.clerk@meridian.example,5208 - Office Maintenance Expenses - MTC,5208,Office Maintenance Expenses,Expense,2390.09,0.0,,,Harlan Office Supply,Admin - MTC,Harlan Office Supply January 2025 billing,Meridian Trading Co.
11fab1ed7d,ACC-SINV-2025-00018,P1,Sales Invoice,Sales Invoice,1,2025-01-16,2025-01-20 15:00:58.886816,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,483.98,,,Redcedar Builders,Admin - MTC,Customer order Redcedar Builders Jan 2025,Meridian Trading Co.
